ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	experiment_order	experiment	GeneRatio_dec	BgRatio_dec	freqratio	All_GOI	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	sig_hours
D020460	Melanosomes	1/97	10/18018	0.0525622179262988	0.347101908641345	0.31722083857879	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.000555000555000555	18.5752577319588	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	2
D034881	Nuclear Lamina	3/97	161/18018	0.0562044253483569	0.347101908641345	0.31722083857879	CG15293/CG31769/CG33494	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.00893550893550894	3.46122814881219	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	2
D009831	Olfactory Mucosa	2/97	75/18018	0.0617895996372778	0.347101908641345	0.31722083857879	Obp83ef/Obp99c	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00416250416250416	4.95340206185567	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	2
D000938	Antigen-Presenting Cells	1/97	12/18018	0.0627417480858231	0.347101908641345	0.31722083857879	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.000666000666000666	15.479381443299	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	2
D002823	Chorion	3/97	177/18018	0.0704359886529486	0.347101908641345	0.31722083857879	Glt/svp/tsl	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.00982350982350982	3.1483487681286	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	3
D002473	Cell Wall	2/97	81/18018	0.0706818864082664	0.347101908641345	0.31722083857879	GNBP3/psh	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0044955044955045	4.5864833906071	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	4
D010496	Pericardium	2/97	82/18018	0.0722025853910884	0.347101908641345	0.31722083857879	svp/tsl	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00455100455100455	4.53055066633141	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	4
D002479	Inclusion Bodies	3/97	187/18018	0.0800770432306055	0.347101908641345	0.31722083857879	GNBP3/Lsd-1/nec	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0103785103785104	2.97998787143723	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	5
D015496	CD4-Positive T-Lymphocytes	1/97	16/18018	0.0827771794868336	0.347101908641345	0.31722083857879	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.000888000888000888	11.6095360824742	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	3
D052437	Adipocytes, Brown	2/97	91/18018	0.0863483833298201	0.347101908641345	0.31722083857879	AkhR/Lsd-1	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00505050505050505	4.08247422680412	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	4
D052438	Adipocytes, White	2/97	91/18018	0.0863483833298201	0.347101908641345	0.31722083857879	AkhR/Lsd-1	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00505050505050505	4.08247422680412	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	4
D020675	Peroxisomes	3/97	194/18018	0.0871499631602082	0.347101908641345	0.31722083857879	CG15067/IM2/Spat	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0107670107670108	2.87246253586991	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	4
D009830	Olfactory Bulb	4/97	312/18018	0.087934964153358	0.347101908641345	0.31722083857879	Cyt-b5-r/Nplp2/Obp83ef/svp	4	5	Cluster 4 (97 genes)	0.0412371134020619	0.0173160173160173	2.38144329896907	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	3
D005110	Extracellular Space	3/97	196/18018	0.0892182255013405	0.347101908641345	0.31722083857879	Adgf-D/nec/tsl	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0108780108780109	2.84315169366716	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	5
D019858	Enteroendocrine Cells	3/97	199/18018	0.0923592710627043	0.347101908641345	0.31722083857879	AkhR/CCHa2/Nplp2	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.011044511044511	2.80029011034554	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	2
D010057	Oviducts	2/97	96/18018	0.0945384672699595	0.347101908641345	0.31722083857879	Nepl21/Tps1	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00532800532800533	3.86984536082474	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	4
D032386	Myoblasts, Cardiac	3/97	202/18018	0.0955459900489549	0.347101908641345	0.31722083857879	Nepl14/Spn43Ab/svp	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0112110112110112	2.75870164336021	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	4
D055098	Endocrine Cells	2/97	98/18018	0.0978753992530038	0.347101908641345	0.31722083857879	AkhR/Lst	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00543900543900544	3.79086892488954	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	4
D007106	Immune Sera	2/97	99/18018	0.0995563613932541	0.347101908641345	0.31722083857879	svp/tsl	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00549450549450549	3.75257731958763	0	0	0	0	0.347101908641345	0	0	0	0	0	0	0	4
D002319	Cardiovascular System	1/97	20/18018	0.102388642473317	0.347582496817313	0.317660054210845	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00111000111000111	9.28762886597938	0	0	0	0	0.347582496817313	0	0	0	0	0	0	0	2
D001792	Blood Platelets	1/97	21/18018	0.107226307862809	0.354671633700062	0.32413890635991	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00116550116550117	8.84536082474227	0	0	0	0	0.354671633700062	0	0	0	0	0	0	0	3
D003335	Corpora Allata	2/97	118/18018	0.132895761103839	0.428588829559879	0.391692769569208	AkhR/svp	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00654900654900655	3.1483487681286	0	0	0	0	0.428588829559879	0	0	0	0	0	0	0	5
D008196	Lymph	2/97	125/18018	0.145749597795821	0.458578002820997	0.419100255536121	Obp83ef/Obp99c	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00693750693750694	2.9720412371134	0	0	0	0	0.458578002820997	0	0	0	0	0	0	0	4
D004707	Endoderm	3/97	250/18018	0.152066351254497	0.46261776170918	0.422792242443315	arg/svp/tsl	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0138750138750139	2.22903092783505	0	0	0	0	0.46261776170918	0	0	0	0	0	0	0	4
D061986	MCF-7 Cells	1/97	31/18018	0.154205920569727	0.46261776170918	0.422792242443315	Lsd-1	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00172050172050172	5.9920186232125	0	0	0	0	0.46261776170918	0	0	0	0	0	0	0	2
D009476	Neurons, Efferent	1/97	36/18018	0.176769673175488	0.518256541809952	0.473641229561115	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.001998001998002	5.15979381443299	0	0	0	0	0.518256541809952	0	0	0	0	0	0	0	3
D007031	Hypothalamus	1/97	37/18018	0.181210410674207	0.519469843932727	0.474750081766344	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00205350205350205	5.02033992755642	0	0	0	0	0.519469843932727	0	0	0	0	0	0	0	3
D002001	Adipose Tissue, Brown	1/97	40/18018	0.194390869837945	0.524502134805357	0.479349156248062	CG30431	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00222000222000222	4.64381443298969	0	0	0	0	0.524502134805357	0	0	0	0	0	0	0	2
D054258	Neural Plate	2/97	154/18018	0.201243675442892	0.524502134805357	0.479349156248062	svp/tsl	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00854700854700855	2.41237113402062	0	0	0	0	0.524502134805357	0	0	0	0	0	0	0	3
D002970	Cleavage Stage, Ovum	2/97	155/18018	0.203204198054549	0.524502134805357	0.479349156248062	Nepl6/svp	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0086025086025086	2.396807449285	0	0	0	0	0.524502134805357	0	0	0	0	0	0	0	3
D014566	Urogenital System	2/97	155/18018	0.203204198054549	0.524502134805357	0.479349156248062	CG16743/IM2	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0086025086025086	2.396807449285	0	0	0	0	0.524502134805357	0	0	0	0	0	0	0	4
D050417	Insulin-Secreting Cells	2/97	157/18018	0.20713187265405	0.524502134805357	0.479349156248062	AkhR/CCHa2	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00871350871350871	2.36627487031322	0	0	0	0	0.524502134805357	0	0	0	0	0	0	0	3
D018244	Chromosomes, Artificial, Yeast	1/97	43/18018	0.207361309109094	0.524502134805357	0.479349156248062	alpha-Est2	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00238650238650239	4.31982737952529	0	0	0	0	0.524502134805357	0	0	0	0	0	0	0	4
D041321	Chromosomes, Human, X	1/97	47/18018	0.224334247833461	0.556521499433008	0.508612059865336	CG2145	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00260850260850261	3.95218249616144	0	0	0	0	0.556521499433008	0	0	0	0	0	0	0	3
D002628	Chemoreceptor Cells	4/97	454/18018	0.228690014420248	0.55662286528702	0.508704699405518	Hf/Obp83ef/Obp99c/v	4	5	Cluster 4 (97 genes)	0.0412371134020619	0.0251970251970252	1.63658658431355	0	0	0	0	0.55662286528702	0	0	0	0	0	0	0	3
D016466	CHO Cells	3/97	315/18018	0.240719172571232	0.565131195084089	0.516480569966691	AkhR/Lsd-1/v	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0174825174825175	1.76907216494845	0	0	0	0	0.565131195084089	0	0	0	0	0	0	0	4
D059326	Serotonergic Neurons	1/97	51/18018	0.240947408756782	0.565131195084089	0.516480569966691	Hn	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00283050283050283	3.64220739842329	0	0	0	0	0.565131195084089	0	0	0	0	0	0	0	2
D013710	Tendons	2/97	177/18018	0.246766822781802	0.568445002479508	0.519509100593267	fon/Gel	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.00982350982350982	2.0988991787524	0	0	0	0	0.568445002479508	0	0	0	0	0	0	0	4
D012669	Seminal Vesicles	1/97	54/18018	0.253175722079896	0.572976634180817	0.523650616305602	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.002997002997003	3.43986254295533	0	0	0	0	0.572976634180817	0	0	0	0	0	0	0	3
D001368	Axis, Cervical Vertebra	1/97	58/18018	0.269177340995016	0.593693761145679	0.542584261512167	tsl	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00321900321900322	3.20263064344117	0	0	0	0	0.593693761145679	0	0	0	0	0	0	0	2
D057506	Arthropod Antennae	4/97	498/18018	0.28050464419002	0.593693761145679	0.542584261512167	CG30002/CG4259/Obp83ef/Obp99c	4	5	Cluster 4 (97 genes)	0.0412371134020619	0.0276390276390276	1.49198857284809	0	0	0	0	0.593693761145679	0	0	0	0	0	0	0	4
D001808	Blood Vessels	1/97	61/18018	0.280955435216383	0.593693761145679	0.542584261512167	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00338550338550339	3.0451242183539	0	0	0	0	0.593693761145679	0	0	0	0	0	0	0	2
D022004	Chromosome Structures	1/97	61/18018	0.280955435216383	0.593693761145679	0.542584261512167	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00338550338550339	3.0451242183539	0	0	0	0	0.593693761145679	0	0	0	0	0	0	0	2
D020419	Photoreceptor Cells, Vertebrate	2/97	197/18018	0.286670989908377	0.593693761145679	0.542584261512167	CG6912/svp	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0109335109335109	1.88581296771155	0	0	0	0	0.593693761145679	0	0	0	0	0	0	0	6
D017615	Enteric Nervous System	1/97	64/18018	0.292545636787301	0.593693761145679	0.542584261512167	CCHa2	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00355200355200355	2.90238402061856	0	0	0	0	0.593693761145679	0	0	0	0	0	0	0	3
D007668	Kidney	3/97	352/18018	0.294545741963748	0.593693761145679	0.542584261512167	CG2145/Hn/IM2	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0195360195360195	1.58311855670103	0	0	0	0	0.593693761145679	0	0	0	0	0	0	0	5
D013378	Substantia Nigra	1/97	67/18018	0.303950912377465	0.603225656872199	0.551295581963984	CG2233	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00371850371850372	2.77242652715802	0	0	0	0	0.603225656872199	0	0	0	0	0	0	0	3
D053687	Adult Stem Cells	3/97	369/18018	0.319599808618494	0.619159288423192	0.565857530015483	GNBP3/Idgf1/lectin-28C	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0204795204795205	1.5101835554438	0	0	0	0	0.619159288423192	0	0	0	0	0	0	0	4
D057907	Post-Synaptic Density	1/97	73/18018	0.326218321231497	0.619159288423192	0.565857530015483	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00405150405150405	2.54455585369298	0	0	0	0	0.619159288423192	0	0	0	0	0	0	0	3
D042783	Endothelial Cells	2/97	217/18018	0.32637853963393	0.619159288423192	0.565857530015483	Lsd-1/svp	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.012043512043512	1.71200532091786	0	0	0	0	0.619159288423192	0	0	0	0	0	0	0	4
D008208	Lymphatic System	1/97	83/18018	0.361774396347132	0.673059689341016	0.615117790340219	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00460650460650461	2.23798285927214	0	0	0	0	0.673059689341016	0	0	0	0	0	0	0	3
D039904	Pluripotent Stem Cells	1/97	84/18018	0.365226188014505	0.673059689341016	0.615117790340219	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00466200466200466	2.21134020618557	0	0	0	0	0.673059689341016	0	0	0	0	0	0	0	3
D001755	Blastocyst	1/97	93/18018	0.395472473195314	0.709875062617745	0.648763827116992	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00516150516150516	1.99733954107083	0	0	0	0	0.709875062617745	0	0	0	0	0	0	0	3
D046569	Neuroepithelial Cells	2/97	253/18018	0.39620933727502	0.709875062617745	0.648763827116992	CG33494/svp	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.014041514041514	1.4683998207082	0	0	0	0	0.709875062617745	0	0	0	0	0	0	0	4
D039902	Multipotent Stem Cells	1/97	96/18018	0.405234089378521	0.71609859629903	0.654451593516861	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00532800532800533	1.93492268041237	0	0	0	0	0.71609859629903	0	0	0	0	0	0	0	2
D004912	Erythrocytes	1/97	99/18018	0.414839678739589	0.720319710565959	0.658309323405854	lectin-28C	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00549450549450549	1.87628865979381	0	0	0	0	0.720319710565959	0	0	0	0	0	0	0	4
D006412	Hematopoietic Stem Cells	2/97	265/18018	0.418790529398814	0.720319710565959	0.658309323405854	svp/v	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0147075147075147	1.40190624392142	0	0	0	0	0.720319710565959	0	0	0	0	0	0	0	4
D009432	Neural Crest	1/97	103/18018	0.427408683486673	0.721242274655682	0.659152466433589	tok	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00571650571650572	1.8034230807727	0	0	0	0	0.721242274655682	0	0	0	0	0	0	0	4
D013650	Taste Buds	1/97	104/18018	0.430508954639438	0.721242274655682	0.659152466433589	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00577200577200577	1.7860824742268	0	0	0	0	0.721242274655682	0	0	0	0	0	0	0	2
D002540	Cerebral Cortex	1/97	106/18018	0.436659742581965	0.722168035808635	0.659998531297977	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00588300588300588	1.75238280490177	0	0	0	0	0.722168035808635	0	0	0	0	0	0	0	4
D009412	Nerve Fibers	1/97	108/18018	0.442744776475613	0.722962989434862	0.660725049503913	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00599400599400599	1.71993127147766	0	0	0	0	0.722962989434862	0	0	0	0	0	0	0	4
D008099	Liver	1/97	119/18018	0.475067834321201	0.751070167810376	0.686412556464808	arg	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0066045066045066	1.56094602789569	0	0	0	0	0.751070167810376	0	0	0	0	0	0	0	5
D054468	Axoneme	1/97	119/18018	0.475067834321201	0.751070167810376	0.686412556464808	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0066045066045066	1.56094602789569	0	0	0	0	0.751070167810376	0	0	0	0	0	0	0	3
D006066	Gonads	3/97	481/18018	0.48131648265918	0.751070167810376	0.686412556464808	Lsd-1/svp/v	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0266955266955267	1.15853998328225	0	0	0	0	0.751070167810376	0	0	0	0	0	0	0	5
D033481	Chromosomes, Mammalian	1/97	123/18018	0.486355660249557	0.751070167810376	0.686412556464808	CG9372	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00682650682650683	1.5101835554438	0	0	0	0	0.751070167810376	0	0	0	0	0	0	0	2
D032342	Muscle Cells	2/97	304/18018	0.489068946481175	0.751070167810376	0.686412556464808	AkhR/Lsd-1	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0168720168720169	1.22205642973413	0	0	0	0	0.751070167810376	0	0	0	0	0	0	0	5
D007684	Kidney Tubules	1/97	127/18018	0.497403208530619	0.754882516475881	0.689896710283955	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00704850704850705	1.46261871905187	0	0	0	0	0.754882516475881	0	0	0	0	0	0	0	4
D005638	Fruit	1/97	132/18018	0.510882455764552	0.756663305047487	0.691524195555435	Obp99c	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00732600732600733	1.40721649484536	0	0	0	0	0.756663305047487	0	0	0	0	0	0	0	3
D005407	Flagella	1/97	133/18018	0.513535055663403	0.756663305047487	0.691524195555435	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00738150738150738	1.39663591969615	0	0	0	0	0.756663305047487	0	0	0	0	0	0	0	2
D017949	Retinal Cone Photoreceptor Cells	1/97	134/18018	0.516173417396735	0.756663305047487	0.691524195555435	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00743700743700744	1.38621326357901	0	0	0	0	0.756663305047487	0	0	0	0	0	0	0	2
D058618	Sensilla	2/97	330/18018	0.532931156474017	0.772450777361216	0.705952566825428	Obp83ef/Obp99c	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0183150183150183	1.12577319587629	0	0	0	0	0.772450777361216	0	0	0	0	0	0	0	4
D001011	Aorta	1/97	144/18018	0.541790379786511	0.776566211027333	0.709713713872389	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00799200799200799	1.28994845360825	0	0	0	0	0.776566211027333	0	0	0	0	0	0	0	4
D020895	Enterocytes	2/97	360/18018	0.580310270794509	0.819659431153592	0.749097154542654	GNBP3/Npc2g	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.01998001998002	1.0319587628866	0	0	0	0	0.819659431153592	0	0	0	0	0	0	0	4
D010857	Pigment Epithelium of Eye	1/97	162/18018	0.584563315241321	0.819659431153592	0.749097154542654	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00899100899100899	1.14662084765178	0	0	0	0	0.819659431153592	0	0	0	0	0	0	0	4
D008221	Lymphoid Tissue	1/97	169/18018	0.60010832479782	0.820572699448604	0.749931802025652	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00937950937950938	1.09912767644726	0	0	0	0	0.820572699448604	0	0	0	0	0	0	0	3
D016475	3T3 Cells	1/97	171/18018	0.604443040796158	0.820572699448604	0.749931802025652	tsl	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00949050949050949	1.08627238198589	0	0	0	0	0.820572699448604	0	0	0	0	0	0	0	5
D064201	Trichomes	1/97	173/18018	0.608731248865463	0.820572699448604	0.749931802025652	Obp99c	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0096015096015096	1.0737143197664	0	0	0	0	0.820572699448604	0	0	0	0	0	0	0	4
D002642	Chick Embryo	1/97	175/18018	0.612973442854874	0.820572699448604	0.749931802025652	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00971250971250971	1.06144329896907	0	0	0	0	0.820572699448604	0	0	0	0	0	0	0	4
D013573	Synaptonemal Complex	1/97	180/18018	0.623380810433823	0.820572699448604	0.749931802025652	St1	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00999000999000999	1.0319587628866	0	0	0	0	0.820572699448604	0	0	0	0	0	0	0	2
D015726	Giant Cells	1/97	180/18018	0.623380810433823	0.820572699448604	0.749931802025652	tsl	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00999000999000999	1.0319587628866	0	0	0	0	0.820572699448604	0	0	0	0	0	0	0	3
D012518	Sarcomeres	1/97	184/18018	0.63150687390183	0.822872593266021	0.752033704168049	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0102120102120102	1.00952487673689	0	0	0	0	0.822872593266021	0	0	0	0	0	0	0	2
D013093	Spermatogonia	1/97	199/18018	0.660463509382721	0.839423126419	0.767159446421281	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.011044511044511	0.933430036781847	0	0	0	0	0.839423126419	0	0	0	0	0	0	0	4
D032383	Myocytes, Cardiac	1/97	200/18018	0.662311819590357	0.839423126419	0.767159446421281	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0111000111000111	0.928762886597938	0	0	0	0	0.839423126419	0	0	0	0	0	0	0	3
D006197	Hair	1/97	202/18018	0.665978618070285	0.839423126419	0.767159446421281	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0112110112110112	0.919567214453404	0	0	0	0	0.839423126419	0	0	0	0	0	0	0	5
D000005	Abdomen	2/97	427/18018	0.673251718744555	0.839423126419	0.767159446421281	svp/tsl	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0236985236985237	0.870035490958256	0	0	0	0	0.839423126419	0	0	0	0	0	0	0	5
D014680	Veins	1/97	208/18018	0.676744225950201	0.839423126419	0.767159446421281	Lsd-1	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0115440115440115	0.893041237113402	0	0	0	0	0.839423126419	0	0	0	0	0	0	0	4
D005775	Gastrula	2/97	450/18018	0.701120124981455	0.861376153548644	0.787222596470405	Hn/tsl	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.024975024975025	0.825567010309278	0	0	0	0	0.861376153548644	0	0	0	0	0	0	0	5
D032446	Myoblasts	2/97	462/18018	0.714871592021401	0.869985239346799	0.795090549219433	Nepl14/Spn43Ab	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0256410256410256	0.804123711340206	0	0	0	0	0.869985239346799	0	0	0	0	0	0	0	4
D001773	Blood Cells	1/97	239/18018	0.72712834585181	0.87029264658074	0.795371492591129	fon	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0132645132645133	0.77720743648363	0	0	0	0	0.87029264658074	0	0	0	0	0	0	0	4
D019581	Neuropil	1/97	240/18018	0.728617099462945	0.87029264658074	0.795371492591129	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0133200133200133	0.773969072164948	0	0	0	0	0.87029264658074	0	0	0	0	0	0	0	5
D009206	Myocardium	2/97	490/18018	0.744927095147263	0.878366749365517	0.802750517575993	CG16743/svp	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0271950271950272	0.758173784977909	0	0	0	0	0.878366749365517	0	0	0	0	0	0	0	5
D022005	Adherens Junctions	2/97	494/18018	0.748994902559743	0.878366749365517	0.802750517575993	tsl/v	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0274170274170274	0.752034725990233	0	0	0	0	0.878366749365517	0	0	0	0	0	0	0	5
D001485	Basement Membrane	1/97	262/18018	0.759409881117443	0.882557429406758	0.806580433239958	Glt	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0145410145410145	0.708979302746518	0	0	0	0	0.882557429406758	0	0	0	0	0	0	0	5
D016501	Neurites	1/97	273/18018	0.773482861503457	0.884416098582364	0.808279094583637	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0151515151515152	0.680412371134021	0	0	0	0	0.884416098582364	0	0	0	0	0	0	0	4
D001253	Astrocytes	1/97	274/18018	0.774721078603156	0.884416098582364	0.808279094583637	CG14642	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0152070152070152	0.677929114305064	0	0	0	0	0.884416098582364	0	0	0	0	0	0	0	5
D055099	Neuroendocrine Cells	1/97	287/18018	0.790221150622964	0.894197617810196	0.817218549120702	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0159285159285159	0.647221523761629	0	0	0	0	0.894197617810196	0	0	0	0	0	0	0	4
D003594	Cytoplasmic Granules	1/97	299/18018	0.803589779759572	0.894308717494066	0.8173200845315	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0165945165945166	0.621246077991932	0	0	0	0	0.894308717494066	0	0	0	0	0	0	0	5
D005837	Genitalia, Male	1/97	305/18018	0.809954324757927	0.894308717494066	0.8173200845315	Npc2h	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0169275169275169	0.609024843670779	0	0	0	0	0.894308717494066	0	0	0	0	0	0	0	4
D010525	Peripheral Nerves	1/97	322/18018	0.826899763348977	0.894308717494066	0.8173200845315	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0178710178710179	0.576871358135365	0	0	0	0	0.894308717494066	0	0	0	0	0	0	0	5
D018485	Muscle Fibers, Skeletal	1/97	322/18018	0.826899763348977	0.894308717494066	0.8173200845315	GNBP3	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0178710178710179	0.576871358135365	0	0	0	0	0.894308717494066	0	0	0	0	0	0	0	4
D004628	Embryonic Structures	1/97	327/18018	0.831592776011588	0.894308717494066	0.8173200845315	tok	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0181485181485181	0.568050695166935	0	0	0	0	0.894308717494066	0	0	0	0	0	0	0	3
D007395	Interneurons	1/97	334/18018	0.837952136286124	0.894308717494066	0.8173200845315	Nplp2	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0185370185370185	0.55614544107661	0	0	0	0	0.894308717494066	0	0	0	0	0	0	0	4
D009619	Nociceptors	1/97	342/18018	0.844929361465854	0.894308717494066	0.8173200845315	CG4716	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.018981018981019	0.543136190992946	0	0	0	0	0.894308717494066	0	0	0	0	0	0	0	5
D022022	Nuclear Pore	1/97	343/18018	0.845780337475008	0.894308717494066	0.8173200845315	Lsd-1	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.019036519036519	0.541552703555649	0	0	0	0	0.894308717494066	0	0	0	0	0	0	0	6
D009417	Nerve Tissue	1/97	353/18018	0.854039943981969	0.895700429054261	0.818591987385371	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0195915195915196	0.526211267194299	0	0	0	0	0.895700429054261	0	0	0	0	0	0	0	6
D014795	Visual Pathways	1/97	390/18018	0.880967737671836	0.915111359533217	0.836331883049533	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0216450216450216	0.476288659793814	0	0	0	0	0.915111359533217	0	0	0	0	0	0	0	5
D011554	Pseudopodia	1/97	399/18018	0.886735813501179	0.915111359533217	0.836331883049533	Gel	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0221445221445221	0.465545306565383	0	0	0	0	0.915111359533217	0	0	0	0	0	0	0	5
