ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	experiment_order	experiment	GeneRatio_dec	BgRatio_dec	freqratio
D050794	STAT1 Transcription Factor	2/97	160/15617	0.261920935692666	0.545220716747436	0.471322613080224	IM2/svp	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0102452455657297	2.0125
D018000	Receptors, Peptide	3/97	286/15617	0.26230013065686	0.545220716747436	0.471322613080224	AkhR/frma/svp	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0183133764487418	1.68881118881119
D006454	Hemoglobins	1/97	49/15617	0.263442930393009	0.545220716747436	0.471322613080224	Tps1	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00313760645450471	3.28571428571429
D015946	Ethylene Dibromide	1/97	49/15617	0.263442930393009	0.545220716747436	0.471322613080224	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00313760645450471	3.28571428571429
D053667	Syndecans	2/97	162/15617	0.266528733428062	0.549593921119908	0.475103082253633	AkhR/Gel	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0103733111353013	1.98765432098765
D005025	Ethylene Dichlorides	1/97	50/15617	0.268032218403792	0.550684375993246	0.476045739098027	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00320163923929052	3.22
D003474	Curcumin	1/97	51/15617	0.272593204773345	0.551955674867406	0.477144728716305	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00326567202407633	3.15686274509804
D015105	3',5'-Cyclic-AMP Phosphodiesterases	1/97	51/15617	0.272593204773345	0.551955674867406	0.477144728716305	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00326567202407633	3.15686274509804
D011500	Protein Synthesis Inhibitors	2/97	165/15617	0.27344066234503	0.551955674867406	0.477144728716305	Nplp2/teq	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0105654094896587	1.95151515151515
D054732	Calcium-Calmodulin-Dependent Protein Kinase Type 2	2/97	166/15617	0.275744348956157	0.551955674867406	0.477144728716305	Hn/teq	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0106294422744445	1.93975903614458
D000477	Alkylating Agents	1/97	52/15617	0.277126062227861	0.551955674867406	0.477144728716305	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00332970480886214	3.09615384615385
D010712	Phosphatidic Acids	1/97	52/15617	0.277126062227861	0.551955674867406	0.477144728716305	Lsd-1	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00332970480886214	3.09615384615385
D012739	Gonadal Steroid Hormones	1/97	52/15617	0.277126062227861	0.551955674867406	0.477144728716305	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00332970480886214	3.09615384615385
D038762	Ribosomal Protein S6 Kinases, 70-kDa	1/97	52/15617	0.277126062227861	0.551955674867406	0.477144728716305	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00332970480886214	3.09615384615385
D011134	Polysaccharides	3/97	295/15617	0.277443206482024	0.551955674867406	0.477144728716305	GNBP3/nec/psh	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.018889671511814	1.63728813559322
D017362	Cyclic AMP Response Element-Binding Protein	3/97	296/15617	0.279131773082166	0.553366497513767	0.478364331339335	AkhR/Hn/teq	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0189537042965999	1.63175675675676
D014867	Water	2/97	168/15617	0.280350772954617	0.553839813704051	0.478773495218779	AkhR/Tps1	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0107575078440161	1.91666666666667
D014968	Xanthine Dehydrogenase	1/97	53/15617	0.281630962450404	0.554430291931981	0.479283941232304	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00339373759364795	3.0377358490566
D021901	DNA, Intergenic	3/97	302/15617	0.289284007516246	0.564724129607461	0.488182573149253	Gbp3/Npc2g/teq	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0193379010053147	1.59933774834437
D053764	Presenilin-1	1/97	55/15617	0.290557572753574	0.564724129607461	0.488182573149253	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00352180316321957	2.92727272727273
D055394	Tolloid-Like Metalloproteinases	1/97	55/15617	0.290557572753574	0.564724129607461	0.488182573149253	tok	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00352180316321957	2.92727272727273
D015347	RNA Probes	2/97	173/15617	0.291857426275006	0.564724129607461	0.488182573149253	svp/teq	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0110776717679452	1.86127167630058
D017394	RNA, Guide	2/97	173/15617	0.291857426275006	0.564724129607461	0.488182573149253	AkhR/v	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0110776717679452	1.86127167630058
D002395	Catecholamines	1/97	56/15617	0.294979621040613	0.566882605061042	0.490048493243267	Hn	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00358583594800538	2.875
D050777	Stathmin	1/97	56/15617	0.294979621040613	0.566882605061042	0.490048493243267	Gel	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00358583594800538	2.875
D018260	Gelsolin	1/97	57/15617	0.299374388520792	0.567605803739085	0.490673671047854	Gel	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00364986873279119	2.82456140350877
D018387	Codon, Initiator	1/97	57/15617	0.299374388520792	0.567605803739085	0.490673671047854	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00364986873279119	2.82456140350877
D042843	Glucose 1-Dehydrogenase	1/97	57/15617	0.299374388520792	0.567605803739085	0.490673671047854	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00364986873279119	2.82456140350877
D056564	Sirtuin 1	1/97	57/15617	0.299374388520792	0.567605803739085	0.490673671047854	Lsd-1	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00364986873279119	2.82456140350877
D011985	Receptors, Serotonin	1/97	58/15617	0.303742041754306	0.573960714351782	0.496167250040479	Hn	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.003713901517577	2.77586206896552
D018013	Receptors, Neuropeptide	3/97	314/15617	0.309669814946982	0.578702021913666	0.500265930447958	AkhR/CCHa2/Nplp2	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0201062944227444	1.53821656050955
D006846	Hydrocarbons, Halogenated	1/97	60/15617	0.312396666696758	0.578702021913666	0.500265930447958	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00384196708714862	2.68333333333333
D010433	Pentylenetetrazole	1/97	60/15617	0.312396666696758	0.578702021913666	0.500265930447958	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00384196708714862	2.68333333333333
D019342	Acetic Acid	1/97	60/15617	0.312396666696758	0.578702021913666	0.500265930447958	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00384196708714862	2.68333333333333
D033963	Adaptor Protein Complex 3	1/97	60/15617	0.312396666696758	0.578702021913666	0.500265930447958	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00384196708714862	2.68333333333333
D047488	Retinoid X Receptors	1/97	60/15617	0.312396666696758	0.578702021913666	0.500265930447958	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00384196708714862	2.68333333333333
D019426	Integrases	1/97	61/15617	0.31668396651873	0.58472693164406	0.505474236204646	CG4259	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00390599987193443	2.63934426229508
D058851	GPI-Linked Proteins	1/97	62/15617	0.320944808332029	0.590663898070347	0.510606518313258	CG4335	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00397003265672024	2.59677419354839
D003300	Copper	2/97	188/15617	0.326211826233205	0.596298903598184	0.515477766687578	CG4335/CG4716	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0120381635397323	1.71276595744681
D018027	Receptors, Glucagon	1/97	64/15617	0.329387763310494	0.596298903598184	0.515477766687578	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00409809822629186	2.515625
D054852	Small Molecule Libraries	1/97	64/15617	0.329387763310494	0.596298903598184	0.515477766687578	Tps1	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00409809822629186	2.515625
D055758	SOX9 Transcription Factor	1/97	64/15617	0.329387763310494	0.596298903598184	0.515477766687578	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00409809822629186	2.515625
D056950	Period Circadian Proteins	4/97	467/15617	0.330065463690788	0.596298903598184	0.515477766687578	CG9649/Hn/svp/teq	4	5	Cluster 4 (97 genes)	0.0412371134020619	0.0299033104949734	1.37901498929336
D008767	Methylmercury Compounds	1/97	65/15617	0.333570196729056	0.596298903598184	0.515477766687578	psh	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00416213101107767	2.47692307692308
D013451	Sulfonic Acids	1/97	65/15617	0.333570196729056	0.596298903598184	0.515477766687578	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00416213101107767	2.47692307692308
D037181	Lectins, C-Type	1/97	65/15617	0.333570196729056	0.596298903598184	0.515477766687578	lectin-28C	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00416213101107767	2.47692307692308
D005839	Gentamicins	1/97	66/15617	0.337726812657379	0.596298903598184	0.515477766687578	Nplp2	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00422616379586348	2.43939393939394
D005934	Glucagon	1/97	66/15617	0.337726812657379	0.596298903598184	0.515477766687578	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00422616379586348	2.43939393939394
D017405	Herpes Simplex Virus Protein Vmw65	1/97	66/15617	0.337726812657379	0.596298903598184	0.515477766687578	CG9649	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00422616379586348	2.43939393939394
D030301	Activin Receptors, Type II	1/97	66/15617	0.337726812657379	0.596298903598184	0.515477766687578	tok	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00422616379586348	2.43939393939394
D058227	Amyloidogenic Proteins	1/97	66/15617	0.337726812657379	0.596298903598184	0.515477766687578	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00422616379586348	2.43939393939394
D017920	Antiporters	1/97	67/15617	0.341857768812754	0.59984360055654	0.518542022651578	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00429019658064929	2.40298507462687
D033962	Adaptor Protein Complex 2	1/97	67/15617	0.341857768812754	0.59984360055654	0.518542022651578	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00429019658064929	2.40298507462687
D007521	Isocitrate Dehydrogenase	1/97	68/15617	0.345963221959066	0.605167865036757	0.523144647185944	Nepl21	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0043542293654351	2.36764705882353
D020782	Matrix Metalloproteinases	1/97	69/15617	0.350043327912502	0.610415062563468	0.52768065026446	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00441826215022091	2.33333333333333
D009414	Nerve Growth Factors	4/97	484/15617	0.354144997932662	0.615667457944474	0.532221146690705	nec/Spn43Ab/Spn77Ba/svp	4	5	Cluster 4 (97 genes)	0.0412371134020619	0.0309918678363322	1.33057851239669
D004041	Dietary Fats	2/97	201/15617	0.355646473135409	0.616381157427933	0.532838112802163	Lst/Spat	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0128705897419479	1.60199004975124
D018168	Receptors, Retinoic Acid	1/97	71/15617	0.358128116800955	0.618784055023056	0.534915326559289	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00454632771979253	2.26760563380282
D015252	Deoxyribonucleases, Type II Site-Specific	1/97	72/15617	0.362133106680686	0.623796357544475	0.539248271822331	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00461036050457834	2.23611111111111
D022021	Tacrolimus Binding Proteins	2/97	205/15617	0.364617778247539	0.624936707693351	0.540234061238407	alpha-Est2/Hn	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0131267208810911	1.57073170731707
D004852	Epoxy Compounds	1/97	73/15617	0.36611336326814	0.624936707693351	0.540234061238407	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00467439328936415	2.20547945205479
D064189	Apc1 Subunit, Anaphase-Promoting Complex-Cyclosome	1/97	73/15617	0.36611336326814	0.624936707693351	0.540234061238407	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00467439328936415	2.20547945205479
D005404	Fixatives	1/97	74/15617	0.370069037725358	0.62789491385834	0.542791318174699	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00473842607414996	2.17567567567568
D054440	Receptors, Ghrelin	1/97	74/15617	0.370069037725358	0.62789491385834	0.542791318174699	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00473842607414996	2.17567567567568
D051996	Transcription Factor RelA	1/97	75/15617	0.374000280300191	0.632665144819186	0.54691500176265	nec	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00480245885893577	2.14666666666667
D012367	RNA, Viral	2/97	211/15617	0.377986983958614	0.637500435631692	0.551094927122692	GNBP3/psh	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.013510917589806	1.5260663507109
D020598	Proto-Oncogene Proteins c-myb	2/97	214/15617	0.384629249938287	0.646562705252423	0.558928915206566	Idgf1/tok	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0137030159441634	1.50467289719626
D019063	Tenascin	1/97	78/15617	0.385648905610737	0.646562705252423	0.558928915206566	CG14642	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00499455721329321	2.06410256410256
D011498	Protein Precursors	2/97	216/15617	0.389040902322532	0.649139841735956	0.561156751868623	IM2/Nplp2	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.013831081513735	1.49074074074074
D064267	Intrinsically Disordered Proteins	1/97	79/15617	0.389483905041573	0.649139841735956	0.561156751868623	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00505858999807902	2.0379746835443
D019908	Proto-Oncogene Proteins c-raf	2/97	217/15617	0.391241638927785	0.65015154704176	0.562031332701214	svp/tsl	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0138951142985208	1.48387096774194
D050657	Core Binding Factor alpha Subunits	1/97	80/15617	0.393295210306792	0.651647489217998	0.56332451792669	CG14823	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00512262278286483	2.0125
D038941	Polypyrimidine Tract-Binding Protein	1/97	81/15617	0.397082966282864	0.655999637280171	0.567086784719142	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00518665556765064	1.98765432098765
D047390	Casein Kinase II	2/97	227/15617	0.413052511273364	0.680392620610643	0.588173592852051	CG31326/v	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0145354421463789	1.41850220264317
D000110	Acetylcholinesterase	1/97	87/15617	0.41932297036042	0.686717328271413	0.593641062539237	Glt	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0055708522763655	1.85057471264368
D054758	A Kinase Anchor Proteins	1/97	87/15617	0.41932297036042	0.686717328271413	0.593641062539237	CG16756	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0055708522763655	1.85057471264368
D005346	Fibroblast Growth Factors	3/97	380/15617	0.421312370259769	0.686721461549228	0.59364463560101	CG15067/IM2/svp	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0243324582186079	1.27105263157895
D005230	Fatty Acids, Nonesterified	1/97	88/15617	0.422949864879097	0.686721461549228	0.59364463560101	Lsd-1	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00563488506115131	1.82954545454545
D051959	ELAV Proteins	3/97	381/15617	0.422971802865719	0.686721461549228	0.59364463560101	CG2233/Hn/svp	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0243964910033937	1.26771653543307
D051857	Otx Transcription Factors	1/97	89/15617	0.426554338000786	0.69004901414512	0.596521178506448	CG6912	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00569891784593712	1.80898876404494
D000944	Antigens, Differentiation, B-Lymphocyte	1/97	90/15617	0.430136526899159	0.69004901414512	0.596521178506448	Obp83ef	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00576295063072293	1.78888888888889
D026461	Ecdysteroids	3/97	386/15617	0.431245498562257	0.69004901414512	0.596521178506448	Npc2g/Npc2h/svp	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0247166549273228	1.25129533678756
D010713	Phosphatidylcholines	1/97	91/15617	0.433696567917435	0.69004901414512	0.596521178506448	Lsd-1	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00582698341550874	1.76923076923077
D012168	Retinal Pigments	1/97	91/15617	0.433696567917435	0.69004901414512	0.596521178506448	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00582698341550874	1.76923076923077
D051779	Sterol Regulatory Element Binding Proteins	2/97	237/15617	0.434479604867893	0.69004901414512	0.596521178506448	CG12116/Lsd-1	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.015175769994237	1.35864978902954
D015735	Mifepristone	2/97	238/15617	0.436599872798125	0.69004901414512	0.596521178506448	Nepl6/teq	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0152398027790229	1.35294117647059
D000949	Histocompatibility Antigens Class II	1/97	92/15617	0.437234596573368	0.69004901414512	0.596521178506448	Obp83ef	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00589101620029455	1.75
D019422	Dietary Sucrose	1/97	92/15617	0.437234596573368	0.69004901414512	0.596521178506448	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00589101620029455	1.75
D051300	Wiskott-Aldrich Syndrome Protein Family	1/97	92/15617	0.437234596573368	0.69004901414512	0.596521178506448	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00589101620029455	1.75
D004726	Endosulfan	1/97	93/15617	0.440750747564182	0.691455957151219	0.597737427327742	Hn	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00595504898508036	1.73118279569892
D006493	Heparin	1/97	93/15617	0.440750747564182	0.691455957151219	0.597737427327742	nec	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00595504898508036	1.73118279569892
D005557	Formaldehyde	1/97	94/15617	0.444245154771491	0.691455957151219	0.597737427327742	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00601908176986617	1.71276595744681
D035561	Transcription Factor TFIIA	1/97	94/15617	0.444245154771491	0.691455957151219	0.597737427327742	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00601908176986617	1.71276595744681
D051722	ADAM Proteins	1/97	94/15617	0.444245154771491	0.691455957151219	0.597737427327742	tok	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00601908176986617	1.71276595744681
D010453	Peptide Synthases	1/97	95/15617	0.447717951266187	0.694946819959879	0.600755145712872	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00608311455465198	1.69473684210526
D053503	Epithelial Sodium Channels	1/97	96/15617	0.451169269313293	0.69838530729318	0.603727587487723	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00614714733943779	1.67708333333333
D000954	Antigens, Surface	1/97	97/15617	0.454599240376795	0.699859865975175	0.605002287494143	Npc2h	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0062111801242236	1.65979381443299
D002262	Carboxy-Lyases	1/97	97/15617	0.454599240376795	0.699859865975175	0.605002287494143	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0062111801242236	1.65979381443299
D009243	NAD	1/97	98/15617	0.45800799512444	0.703191622949208	0.607882464924886	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00627521290900941	1.64285714285714
D019001	Nitric Oxide Synthase	1/97	99/15617	0.46139566343251	0.704563648214508	0.609068528684735	arg	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00633924569379522	1.62626262626263
D020827	rap1 GTP-Binding Proteins	1/97	99/15617	0.46139566343251	0.704563648214508	0.609068528684735	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00633924569379522	1.62626262626263
D028341	Activins	2/97	253/15617	0.467883367601012	0.707022362752785	0.611193994070409	AkhR/tok	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.01620029455081	1.27272727272727
D001226	Aspartate-tRNA Ligase	1/97	101/15617	0.468108256306145	0.707022362752785	0.611193994070409	Obp83ef	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00646731126336684	1.59405940594059
D019089	Stem Cell Factor	1/97	101/15617	0.468108256306145	0.707022362752785	0.611193994070409	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00646731126336684	1.59405940594059
D043802	GTP-Binding Protein alpha Subunits, Gq-G11	1/97	101/15617	0.468108256306145	0.707022362752785	0.611193994070409	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00646731126336684	1.59405940594059
D018336	Receptors, Aryl Hydrocarbon	1/97	102/15617	0.47143343670949	0.707022362752785	0.611193994070409	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00653134404815265	1.57843137254902
D000109	Acetylcholine	1/97	103/15617	0.474738042358165	0.707022362752785	0.611193994070409	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00659537683293846	1.5631067961165
D015514	Oncogene Proteins, Fusion	1/97	103/15617	0.474738042358165	0.707022362752785	0.611193994070409	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00659537683293846	1.5631067961165
D001120	Arginine	2/97	257/15617	0.476054236275877	0.707022362752785	0.611193994070409	GNBP3/v	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0164564256899533	1.25291828793774
D016209	Interleukin-8	1/97	104/15617	0.478022199241706	0.707022362752785	0.611193994070409	Hf	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00665940961772428	1.54807692307692
D017869	Cyclic GMP-Dependent Protein Kinases	1/97	104/15617	0.478022199241706	0.707022362752785	0.611193994070409	tok	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00665940961772428	1.54807692307692
D019764	Phosphoenolpyruvate Carboxykinase (ATP)	1/97	104/15617	0.478022199241706	0.707022362752785	0.611193994070409	teq	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00665940961772428	1.54807692307692
D053763	Presenilins	1/97	104/15617	0.478022199241706	0.707022362752785	0.611193994070409	Spn77Ba	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00665940961772428	1.54807692307692
D000225	Adenine	1/97	105/15617	0.481286032586227	0.708142209404214	0.612162058991253	CG2233	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00672344240251008	1.53333333333333
D054769	G-Protein-Coupled Receptor Kinase 2	1/97	105/15617	0.481286032586227	0.708142209404214	0.612162058991253	IM2	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00672344240251008	1.53333333333333
D014529	Uridine	1/97	106/15617	0.484529666858992	0.711063017598261	0.614686986801292	Adgf-D	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.0067874751872959	1.5188679245283
D009692	Nucleic Acid Heteroduplexes	1/97	108/15617	0.490956832291344	0.714954560035003	0.618051077515121	tok	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00691554075686752	1.49074074074074
D017874	Immediate-Early Proteins	1/97	108/15617	0.490956832291344	0.714954560035003	0.618051077515121	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00691554075686752	1.49074074074074
D005293	Ferritins	1/97	109/15617	0.494140608632033	0.714954560035003	0.618051077515121	CG4716	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00697957354165333	1.47706422018349
D051345	Destrin	1/97	109/15617	0.494140608632033	0.714954560035003	0.618051077515121	Gel	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00697957354165333	1.47706422018349
D051741	Kruppel-Like Transcription Factors	3/97	426/15617	0.49575072997274	0.714954560035003	0.618051077515121	svp/tok/tsl	3	5	Cluster 4 (97 genes)	0.0309278350515464	0.0272779663187552	1.13380281690141
D017299	Rod Opsins	1/97	110/15617	0.497304676272135	0.714954560035003	0.618051077515121	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00704360632643914	1.46363636363636
D018125	Receptors, Transforming Growth Factor beta	1/97	110/15617	0.497304676272135	0.714954560035003	0.618051077515121	tok	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00704360632643914	1.46363636363636
D050676	Core Binding Factor Alpha 2 Subunit	1/97	110/15617	0.497304676272135	0.714954560035003	0.618051077515121	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00704360632643914	1.46363636363636
D000085	Acetates	1/97	111/15617	0.500449155952382	0.717649170337807	0.620380465834639	Npc2g	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00710763911122495	1.45045045045045
D039221	mRNA Cleavage and Polyadenylation Factors	2/97	271/15617	0.504053501577809	0.719281669267843	0.621791699190087	Nepl18/teq	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0173528846769546	1.18819188191882
D004798	Enzymes	2/97	272/15617	0.506016937652444	0.719281669267843	0.621791699190087	Cyt-b5-r/v	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0174169174617404	1.18382352941176
D009698	Nucleoproteins	2/97	272/15617	0.506016937652444	0.719281669267843	0.621791699190087	Idgf1/svp	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0174169174617404	1.18382352941176
D051780	Sterol Regulatory Element Binding Protein 1	1/97	113/15617	0.506679830740888	0.719281669267843	0.621791699190087	Cyt-b5-r	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00723570468079657	1.42477876106195
D064211	Connectin	1/97	114/15617	0.509766263688394	0.721849471137701	0.624011466432963	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00729973746558238	1.41228070175439
D013395	Sucrose	2/97	275/15617	0.511877456149583	0.722161334154327	0.624281060172535	AkhR/Obp83ef	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0176090158160978	1.17090909090909
D011954	Receptors, Dopamine	1/97	115/15617	0.512833584363246	0.722161334154327	0.624281060172535	AkhR	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00736377025036819	1.4
D050980	GATA Transcription Factors	2/97	276/15617	0.513820984654937	0.722161334154327	0.624281060172535	CG14823/svp	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0176730486008837	1.16666666666667
D042967	Electron Transport Complex I	2/97	279/15617	0.519621446763025	0.72811346383915	0.629426450342553	Mal-B2/Spn43Ab	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0178651469552411	1.15412186379928
D053613	Janus Kinase 1	2/97	280/15617	0.521544850022169	0.72811346383915	0.629426450342553	IM2/svp	2	5	Cluster 4 (97 genes)	0.0206185567010309	0.0179291797400269	1.15
D038601	Ribosomal Protein S6	1/97	118/15617	0.521922040451072	0.72811346383915	0.629426450342553	v	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00755586860472562	1.36440677966102
D020778	Matrix Metalloproteinase 2	1/97	119/15617	0.524914076200233	0.728689073840618	0.6299240433387	Spat	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00761990138951143	1.35294117647059
D055749	SOXB2 Transcription Factors	1/97	119/15617	0.524914076200233	0.728689073840618	0.6299240433387	Spat	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00761990138951143	1.35294117647059
D026905	Amino Acid Transport Systems	1/97	120/15617	0.527887578239759	0.731020788493784	0.631939722144604	Hn	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00768393417429724	1.34166666666667
D020730	Guanine Nucleotide Dissociation Inhibitors	1/97	121/15617	0.530842660185345	0.733315655268264	0.633923547358127	svp	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00774796695908305	1.33057851239669
D026921	Amino Acid Transport Systems, Neutral	1/97	123/15617	0.536698014815599	0.73763696339872	0.637659154200291	Obp83ef	1	5	Cluster 4 (97 genes)	0.0103092783505155	0.00787603252865467	1.30894308943089
