gene_name	Full_Name	ci_repressor_bound	food_response_cluster	food_response_FDR	log2_hour_6_Ci_KD_over_WT	log2_hour_12_Ci_KD_over_WT	log2_hour_6_and_12_Ci_KD_over_WT	log2_Hour_0_FSC_enrichment	Hour_0_FSC_FDR	log2_Hour_3_FSC_enrichment	Hour_3_FSC_FDR	log2_Hour_6_FSC_enrichment	Hour_6_FSC_FDR	log2_Hour_12_FSC_enrichment	Hour_12_FSC_FDR	log2_Hour_24_FSC_enrichment	Hour_24_FSC_FDR	log2_Hour_ALL_FSC_enrichment	Hour_ALL_FSC_FDR	Enriched_Tissue	Repeat_Info	entrez_gene_ID
Gp150	Gp150	No	NA	1	-0.364935049909947	-0.00514076084065973	-0.370075810750607	0.3537505263	0.0946816922077468	0.564075499	0.0329419871622408	0.6307109862	0.00434037771623373	0.2313453878132	0.2441955005706	0.206477632203	0.240294675921927	0.49536207642	3.05301742671734e-07	Not Enriched	Genome	37549
Gp210	Glycoprotein 210 kDa	No	NA	1	-0.0754532343680285	0.103231342663422	0.0277781082953935	0.04424126684	0.786915939017862	0.073434779	0.793282883616509	0.06145288118	0.731461235830795	-0.0002944709535	0.968914733852159	0.084046925597	0.563244654573974	0.07135011282	0.301343470229945	S2R+ Cells	Genome	35512
Gp93	Glycoprotein 93	No	NA	1	-0.189875837360814	-0.105159177424523	-0.295035014785337	0.05619803471	0.744208443596264	0.264231837	0.232567664780772	0.25272656308	0.169728427758812	0.0522409565876	0.779983102460698	0.01931840375	0.82440970915434	0.13874632974	0.0629485171102281	Not Enriched	Genome	43354
Gpdh	Glycerol-3-phosphate dehydrogenase 1	No	NA	1	-0.0712757664875691	-0.0439540342394494	-0.115229800727018	-0.07696640657	1	-0.0387462035	1	-0.13156993435	1	-0.0083068339877	0.992361840154547	-0.070577222801	1	-0.09882544898	1	Not Enriched	Genome	33824
GPHR	Golgi pH Regulator	No	NA	1	0.0864034213911753	0.0778736332495291	0.164277054640704	-0.06087150927	1	-0.2592427165	1	0.00489752211	0.994079194752723	0.0393719443141	0.821409271653564	0.022784461273	0.813620757556563	-0.03406083931	1	Not Enriched	Genome	36682
Gpo-1	Glycerophosphate oxidase 1	Yes	NA	1	-0.252274322673144	0.024493817379064	-0.22778050529408	0.38233793733	0.130039769520719	0.9981407965	0.00884959780168803	0.9493068791	0.00273051889834384	0.2101270054936	0.307744702933054	0.069984242274	0.547341841229224	0.68042190692	7.20565741389323e-06	Not Enriched	Genome	47611
gpp	grappa	No	NA	1	0.335572954844514	-0.154171827160954	0.18140112768356	-0.12743298405	1	-0.089239009	1	-0.18035690769	1	0.1234529053063	0.5454028224885	0.053343460743	0.67323081039559	-0.02834534868	1	Not Enriched	Genome	40793
Gprk1	G protein-coupled receptor kinase 1	No	NA	1	0.0913995935525362	0.129167836976858	0.220567430529395	-0.16169109673	1	-0.1398382782	1	0.00929831092	0.967822278701099	-0.0722806085537	1	-0.035578007503	1	-0.08556827302	1	Not Enriched	Genome	3355013
Gprk2	G protein-coupled receptor kinase 2	No	NA	1	0.144239982401834	-0.00448450529793706	0.139755477103897	0.18569346121	0.202793988759697	0.2887644178	0.113148562541155	0.20907949393	0.169728427758812	0.3420165320161	0.0153373352415395	0.155304898281	0.311339238197083	0.26437001598	3.7456297807716e-06	Not Enriched	Genome	49045
gprs	gprs	Yes	NA	1	-0.243798494122188	-0.126031389436849	-0.369829883559037	0.22592978522	0.294269368551221	0.8339948255	0.00937965750695836	0.45009402512	0.101584740944722	0.2449625305262	0.251307552683744	0.04473951884	0.692968652553932	0.45410928366	0.000322294465764517	Head, Male Head, CNS, Pharate CNS, Larval CNS	Genome	36862
Gr43a	Gustatory receptor 43a	No	NA	1	-0.0269071389159726	0.144929341361843	0.11802220244587	-0.0195273738	1	0.3531052011	0.26821006681377	0.09234054354	0.736894814378947	-0.0073401354969	1	-0.0344490007	NA	0.05066597518	0.779748889913912	Not Expressed	Genome	35655
Gr47b	Gustatory receptor 47b	No	NA	1	-0.0186800575910271	0.0199079193858519	0.00122786179482487	0.13507870068	0.417765468714357	0.2356548371	0.492754402779361	0.15035481353	0.584628787988212	0.1046669770127	0.466057988275478	0.072098534162	NA	0.56594782195	0.00932805108310876	Not Expressed	Genome	117345
Gr59f	Gustatory receptor 59f	No	NA	1	-0.118892008802034	-0.0689430701848157	-0.18783507898685	0.76350428661	0.0240360857229867	0.7667976868	0.018544778431129	0.33780177381	0.200208183405859	0.2823550450924	0.199661337475669	0.010429977086	0.842853818909016	0.58294650988	5.96089190791684e-05	Not Expressed	Genome	37726
Gr61a	Gustatory receptor 61a	No	NA	1	0.0559691912818986	-0.108428849251007	-0.0524596579691083	-0.34758835798	1	-0.3962011412	1	-0.25320361951	1	-0.0683707819791	1	-0.047930668807	1	-0.3833414161	1	S2R+ Cells	Genome	38098
Gr64a	Gustatory receptor 64a	No	NA	1	0.0553613982861895	-0.311225638984595	-0.255864240698406	0.08869335573	0.651785128147697	0.0496921704	0.922144335976388	-0.03363552318	1	0.2743572928571	0.176726996014719	0.038934363745	0.668963724778471	0.20899999651	0.196268781249533	Not Expressed	Genome	117481
Gr64f	Gustatory receptor 64f	No	NA	1	0.0750302104275243	0.149601843578819	0.224632054006344	0.09935780028	0.623141038438673	0.1292570129	0.740026096077652	0.24066305228	0.386026287970469	0.0928124778838	0.634619706482487	0.004202440536	NA	0.20780801387	0.144294896010949	Not Expressed	Genome	117477
Graf	GTPase regulator associated with FAK	No	NA	1	-0.0112449245356364	-0.00777622901666003	-0.0190211535522964	0.32093344159	0.0346209556118407	0.3999177139	0.0286848200728737	0.27102778496	0.0820012883612968	0.2907124551502	0.051509133266723	0.174356063139	0.255597202774998	0.32329394623	5.20626707719896e-08	Not Enriched	Genome	32522
Grasp65	Grasp65	No	NA	1	0.0344318883963381	0.12665056204737	0.161082450443708	0.20363255761	0.155310562762636	0.1347582818	0.488040937347258	0.11462000368	0.536571225748676	0.1487452065045	0.315022329188187	0.133956365792	0.3539157048897	0.17065518672	0.00165771244473815	Not Enriched	Genome	40177
grau	grauzone	No	NA	1	-0.245111261444635	0.0351570130794714	-0.209954248365163	-0.04880173212	1	-0.1843944068	1	-0.01991273126	1	-0.2214488842481	1	-0.043747020836	1	-0.12591932735	1	Not Enriched	Genome	45871
grh	grainy head	Yes	NA	1	-0.218650014212758	-0.104742956551322	-0.32339297076408	0.48764500863	0.0846514811618322	0.1352824903	0.684601146519333	1.09643604576	0.027040814045007	-0.0151036859704	1	0.019185917201	NA	0.571450071	0.0131798621416906	Carcass, Imaginal Disc	Genome	37038
Grip	Glutamate receptor binding protein	No	NA	1	0.0525844558969803	0.0465457728309245	0.0991302287279048	0.06417976089	0.734796017630185	0.0788444118	0.802994618986503	0.00360076558	1	0.108149181208	0.592022358025341	0.088517325634	0.544778778201044	0.10958017276	0.214576416911703	Fat	Genome	50391
Grip128	Grip128	No	NA	1	0.112723721608859	-0.0338126069270948	0.0789111146817645	0.10731526143	0.604630908184354	-0.0398381233	1	0.12708734418	0.632470609274396	0.151686996098	0.461010331640025	0.073565591813	0.581723917055976	0.16232932437	0.12706347159987	Not Enriched	Genome	32478
Grip163	Grip163	No	NA	1	0.0402729981568707	0.0978406643231738	0.138113662480045	0.23422652768	0.25640832802473	0.0658509564	0.871956810987409	0.10549615828	0.690324977238227	0.1027316755685	0.630393956803248	0.234753930798	0.206934159769974	0.24304944292	0.0175812982009593	Not Enriched	Genome	39365
Grip71	Grip71	No	NA	1	0.0594866847267468	0.0601139193547609	0.119600604081508	-0.04217918645	1	-0.4136263105	1	-0.16763941469	1	-0.0666386810747	1	0.014359151661	0.825618865152417	-0.13826631261	1	Ovary	Genome	35130
Grip75	Grip75	No	NA	1	0.156653162691265	0.0712551263501692	0.227908289041435	0.05965410042	0.639545950736516	0.0031792596	1	0.15614853186	0.217934222965972	0.1752359775755	0.154814541307099	0.118852890481	0.348923794582576	0.12522399187	0.00849056004373571	S2R+ Cells, Imaginal Disc	Genome	34441
Grip84	Gamma-tubulin ring protein 84	No	NA	1	0.208798072035205	0.032911695998906	0.241709768034111	-0.2067665728	1	-0.4108450171	1	-0.34927531635	1	-0.2952476881171	1	-0.100045323458	1	-0.28642718491	1	Not Enriched	Genome	32946
Grip91	Gamma-tubulin ring protein 91	Yes	NA	1	-0.00633275101086506	-0.118375950153853	-0.124708701164718	0.13774650203	0.478028744460301	0.019040725	0.981977243045214	0.23265110904	0.270919890776924	0.1968091168723	0.302885087602088	0.143960285599	0.364539956794	0.2299753721	0.0104311652605033	Ovary	Genome	48481
grk	gurken	No	NA	1	0.364335034367307	0.0328133313719799	0.397148365739287	0.1194355792	0.443719861634903	-0.1247439839	1	0.0417879927	0.875075216322618	0.0416776392264	0.811108897919922	0.107222274272	0.497034783099878	0.05780245401	0.338865864661172	Not Enriched	Genome	34171
grnd	grindelwald	Yes	NA	1	0.0557995016863307	-0.126786249835054	-0.0709867481487237	-0.00910901339	0.980988046198741	0.2012019602	0.444662767149704	-0.01567606126	1	-0.0180545125942	1	0.052395093434	0.686505955540044	0.04871667659	0.593212260466987	Not Enriched	Genome	35103
gro	groucho	No	NA	1	0.00364196041125564	-0.0227297880903304	-0.0190878276790747	0.02408391151	0.841690183827207	-0.2032648234	1	-0.19780021171	1	-0.1236919868446	1	-0.080148406701	1	-0.12392109193	1	Not Enriched	Genome	43162
grp	grapes	Yes	NA	1	0.22376664853722	0.117746038723737	0.341512687260957	-0.30469491038	1	-0.5317371718	1	-0.29532707904	1	-0.1744572364203	1	-0.088933095118	1	-0.33978227335	1	Not Enriched	Genome	34993
grsm	granny smith	No	NA	1	0.163073654036891	0.00711441421164295	0.170188068248534	-0.2431548851	1	-0.2783390034	1	-0.26951858402	1	-0.1477134476117	1	-0.099916705228	1	-0.24216506535	1	Not Enriched	Genome	41587
Grx1	Glutaredoxin 1	No	NA	1	0.165162632760596	0.0139375603898706	0.179100193150467	-0.53271807688	1	-0.7050828642	1	-0.61160281844	1	-0.4167545890323	1	-0.270638172978	1	-0.5670353762	1	Not Enriched	Genome	40053
gry	gryzun	No	NA	1	-0.111932150033403	0.0183757189969822	-0.0935564310364203	0.18960028598	0.152017832600456	0.2202161175	0.18815946147572	0.39183881662	0.00160789625187516	0.0955089119895	0.518690055313444	0.121176285063	0.379551651383743	0.22186850066	3.80511403059729e-05	Not Enriched	Genome	38391
Gs1	Glutamine synthetase 1	No	NA	1	-0.0417960439108582	0.0589763739421915	0.0171803300313333	-0.41110271225	1	-0.4972607765	1	-0.30635322241	1	-0.3465626382075	1	-0.198355586994	1	-0.38254575329	1	Not Enriched	Genome	33172
Gs1l	GS1-like	No	NA	1	0.145017234137333	-0.00127759819720566	0.143739635940127	-0.32042589651	1	-0.3391976653	1	-0.28560432033	1	-0.0992938775776	1	-0.110640901112	1	-0.3145343086	1	Not Enriched	Genome	33653
Gs2	Glutamine synthetase 2	No	NA	1	-0.371908248566196	-0.141156333659825	-0.513064582226021	0.24445780958	0.274320501755242	1.0327859704	0.0194446711462006	0.64822554731	0.0506981076825959	0.2195591344248	0.26830133185015	0.014035438737	0.82182807869224	0.59463099045	0.000617783411207234	Not Enriched	Genome	32087
GstD1	Glutathione S transferase D1	No	NA	1	-0.00826391806099086	-0.0652659596507333	-0.0735298777117242	-0.53933280502	1	-0.3527789142	1	-0.34941917529	1	-0.2375743681576	1	-0.196357141571	1	-0.41096958555	1	Not Enriched	Genome	41503
GstD10	Glutathione S transferase D10	No	NA	1	-0.199511345829972	0.15481913186531	-0.0446922139646619	-0.29784748149	1	-0.0802321663	1	-0.05004656212	1	-0.1052554129058	1	-0.01300978755	0.961816341358554	-0.18762587672	1	Digestive System, Fat	Genome	59240
GstD2	Glutathione S transferase D2	No	NA	1	-0.205403140897043	-0.275331562951307	-0.48073470384835	-0.71486286391	1	-1.0261741163	1	-0.36306840563	1	-0.516207265327	1	-0.709446469306	1	-0.81498811479	1	Digestive System, Imaginal Disc	Genome	48335
GstD3	Glutathione S transferase D3	No	NA	1	-0.203865719544497	0.0545864231709032	-0.149279296373593	-0.5416999605	1	-0.6071348466	1	-0.39286772832	1	-0.5842918518166	1	-0.185645047454	1	-0.51763768998	1	Not Enriched	Genome	48336
GstD4	Glutathione S transferase D4	No	NA	1	-0.200884974336936	-0.14545516675709	-0.346340141094026	-0.19170162948	1	0.1116778137	0.787775735387741	-0.19818020734	1	-0.0236940097518	1	0.070385709981	NA	-0.05974243664	1	Digestive System, Fat	Genome	48337
GstD5	Glutathione S transferase D5	No	NA	1	-0.066564644081894	-0.170561074421443	-0.237125718503337	-0.74039488732	1	-0.0927441425	1	-0.2288994551	1	-0.2571249435156	1	-0.164616035486	1	-0.38431190025	1	Digestive System, S2R+ Cells, Fat	Genome	48338
GstD6	Glutathione S transferase D6	No	NA	1	-0.114717316243835	0.440741564090887	0.326024247847052	0.24545734441	0.199161199117483	0.7506537824	0.0882886999776634	0.45397554645	0.146326275121214	0.063199357167	0.674177435590323	0.061698357991	NA	0.84770439499	0.000460985147986697	Fat	Genome	48339
GstD7	Glutathione S transferase D7	No	NA	1	-0.0602994113135424	0.259144802192101	0.198845390878559	-0.19070479717	1	-0.2403220326	1	-0.21381138626	1	-0.4596601431056	1	-0.062927299388	1	-0.38129343135	1	Digestive System, Fat	Genome	48340
GstD9	Glutathione S transferase D9	No	NA	1	0.00541389201334108	0.232014932185144	0.237428824198485	-0.4967953666	1	-0.4184833077	1	-0.37301638487	1	-0.6399221845269	1	-0.201547379418	1	-0.56805756747	1	Not Enriched	Genome	41502
GstE1	Glutathione S transferase E1	No	NA	1	-0.0508334663226066	-0.185685115302272	-0.236518581624879	-0.55405085651	1	-0.5646753997	1	-0.52662085247	1	-0.4167330325727	1	-0.25003353331	1	-0.56895098705	1	Not Enriched	Genome	37106
GstE10	Glutathione S transferase E10	No	NA	1	-0.0673382288602772	-0.054338064585562	-0.121676293445839	-0.51984680457	1	0.0395231689	0.949544561917569	-0.13367609827	1	-0.0725647807172	1	-0.052399186279	1	-0.229647893	1	Digestive System, S2R+ Cells	Genome	37105
GstE12	Glutathione S transferase E12	No	NA	1	-0.11541874263199	-0.1999685275047	-0.31538727013669	-0.29215938595	1	-0.0461105998	1	-0.0768310093	1	-0.0835049692788	1	-0.046928734725	1	-0.20890658078	1	Not Enriched	Genome	37960
GstE13	Glutathione S transferase E13	No	NA	1	0.0334307244581881	0.034881037340264	0.0683117617984521	-0.73648883092	1	-0.691926478	1	-0.55255045758	1	-0.5913194344752	1	-0.454423246389	1	-0.63706022629	1	Not Enriched	Genome	35928
GstE3	Glutathione S transferase E3	No	NA	1	-0.248487198294635	0.0443192838524739	-0.204167914442161	-0.28882284193	1	-0.0175900372	1	-0.12988918485	1	-0.2810687819431	1	-0.04305434478	1	-0.28305448528	1	Not Enriched	Genome	37108
GstE5	Glutathione S transferase E5	No	NA	1	-0.0705669096698341	0.0110579305469877	-0.0595089791228464	-0.79384494466	1	-0.1901327381	1	-0.61006504841	1	-0.37598281681	1	-0.223358424395	1	-0.57132477277	1	Testis, Digestive System	Genome	37110
GstE6	Glutathione S transferase E6	No	NA	1	-0.0862750043463664	0.180774215367209	0.0944992110208421	-0.86324742635	1	-0.6728771942	1	-0.62167200562	1	-0.7060409335036	1	-0.268663711723	1	-0.7752931854	1	Not Enriched	Genome	37111
GstE8	Glutathione S transferase E8	No	NA	1	-0.00417302178965839	0.0687995186052376	0.0646264968155792	-0.56139456694	1	-0.5832881362	1	-0.585930244	1	-0.4105650361665	1	-0.37875149459	1	-0.5548123259	1	Testis, S2R+ Cells	Genome	37113
GstO1	Glutathione S transferase O1	No	NA	1	0.139416161576462	0.00419616984847937	0.143612331424941	-0.4913209737	1	-0.6774593924	1	-0.46956310933	1	-0.3523200686818	1	-0.260586770885	1	-0.47800422083	1	Testis, Imaginal Disc	Genome	38975
GstO2	Glutathione S transferase O2	No	NA	1	-0.0350734697931125	-0.0532011173526251	-0.0882745871457376	-0.51993564448	1	-0.5966645499	1	-0.27737531663	1	-0.2791488145495	1	-0.099391025739	1	-0.43718186577	1	Not Enriched	Genome	38974
GstO3	Glutathione S transferase O3	No	NA	1	-0.185343341984488	0.14632640063096	-0.0390169413535284	-0.15537865084	1	0.1451537855	0.701596740074763	0.05724657017	0.858707217445973	-0.080255679889	1	-0.010801598764	0.953115393565304	-0.06371891258	1	Not Enriched	Genome	38972
GstS1	Glutathione S transferase S1	No	NA	1	-0.0418907885965203	-0.166832825213162	-0.208723613809683	-0.17563016081	1	-0.0708139061	1	0.01448123381	0.969545164577331	0.0335526953499	0.866279311901072	-0.058708724257	1	-0.07888445186	1	Not Enriched	Genome	36927
GstT1	Glutathione S transferase T1	No	NA	1	0.052783892858904	0.0796073371638428	0.132391230022747	-0.3809255346	1	-0.4834560673	1	-0.33919934518	1	-0.2441618965935	1	-0.210454744882	1	-0.35126478719	1	Not Enriched	Genome	35995
GstT2	Glutathione S transferase T2	No	NA	1	0.160589408955588	0.192135701831822	0.35272511078741	-0.31932137274	1	-0.5013833468	1	-0.25200486234	1	-0.2529075349804	1	-0.069219936728	1	-0.31504646723	1	Not Enriched	Genome	246386
GstT3	Glutathione S transferase T3	No	NA	1	0.0747525171570132	-0.00648862858626831	0.0682638885707449	-0.28517392502	1	-0.3114865221	1	-0.34395739582	1	-0.1946952211529	1	-0.074726075315	1	-0.31991134962	1	Not Enriched	Genome	33047
GstT4	Glutathione S transferase T4	No	NA	1	-0.17871972932623	0.322811226521824	0.144091497195593	-0.19685179985	1	0.1666361432	0.646469114534158	0.10593023052	0.719266349211446	-0.0137326642754	1	-0.107533047861	1	-0.09494456787	1	Not Enriched	Genome	32299
GstZ1	Glutathione S transferase Z1	No	NA	1	0.176917219680647	0.0717810751324077	0.248698294813054	-0.25788545731	1	-0.2832653004	1	-0.14475735007	1	-0.133305682796	1	0.001514618313	0.902314800517615	-0.1780048126	1	Not Enriched	Genome	41132
GstZ2	Glutathione S transferase Z2	No	NA	1	0.00504681487369806	-0.0530100328229047	-0.0479632179492067	-0.20813796227	1	0.2503560174	0.481849003562143	0.36193822017	0.22527732272136	0.1050786787942	0.550522703546352	0.08958390778	0.415196611444036	0.22894510495	0.18622446328406	Not Enriched	Genome	41133
gt	giant	No	NA	1	0.0417957142134388	0.403254348855121	0.44505006306856	1.20884566696	0.000229780517160577	1.6000651113	1.30034854867324e-05	1.2088968807	7.62598424764129e-05	0.9793640065685	0.00295065871854839	0.362026032229	0.117888142474285	1.23561648245	1.53740002582636e-17	Head, Male Head, CNS, Pharate CNS, Fat	Genome	31227
Gtp-bp	GTP-binding protein	No	NA	1	-0.12338674350135	-0.0719136967651338	-0.195300440266484	-0.10412822352	1	-0.0577665532	1	0.07832294478	0.390673406495821	-0.0362700930632	1	-0.100222333709	1	-0.04385163547	1	Not Enriched	Genome	47251
GTWIN_I		No	NA	1	-0.248873456960976	-0.2138847007658	-0.462758157726776	0.23281600727	0.290855563718787	0.5297889438	0.152858056118261	0.26637605558	0.347396411412703	0.1341739500407	0.478651229861305	0.08464912577	0.424640255936337	0.49057325948	0.00198688626930747	NA	Repbase, Transposon, LTR Retrotransposon, Somatic	NA
GTWIN_LTR		No	NA	1	-0.0615119284328769	-0.396168699074675	-0.457680627507552	0.14236068918	0.478692466303836	0.1227638421	0.764443730307945	-0.04215011723	1	0.1990295621103	0.314226601492823	0.085682582211	0.423293898248366	0.28424631133	0.0712334649601234	NA	Repbase, Transposon, LTR Retrotransposon, Redundant, Somatic	NA
Gug	Grunge	Yes	NA	1	0.391173466790847	0.373792432364969	0.764965899155816	-0.0012557426	0.981107667485456	0.0595552709	0.883440014140923	-0.08339176189	1	-0.0087813174682	0.992361840154547	0.054477966718	0.669741584607496	0.01945228038	0.868282897720205	Not Enriched	Genome	46156
gukh	GUK-holder	Yes	NA	1	0.177288841678341	0.0682067565036662	0.245495598182008	0.00749447577	0.928669643260701	0.1286394346	0.700237828984733	-0.00071839148	1	0.0640372846592	0.755259298614401	0.030549153556	0.776419175321422	0.05668894515	0.513752447353836	Not Enriched	Genome	53563
gus	gustavus	No	NA	1	0.165836301695888	0.216691415344734	0.382527717040622	-0.60073616739	1	-0.6324664886	1	-0.41138979276	1	-0.3514203974805	1	-0.228354925107	1	-0.47792546032	1	Not Enriched	Genome	35478
GV1	GV1	No	NA	1	-0.0166098125236977	-0.0108944051463278	-0.0275042176700256	-0.01394778083	0.987744108845391	0.2381471887	0.501137265545792	0.12330324798	0.679839186862996	0.0270568034786	0.881372543218851	-0.029300954578	1	0.07226842532	0.621244026451768	Not Enriched	Genome	38238
gw	gawky	No	NA	1	0.207096093255423	-0.00204158606342971	0.205054507191993	0.02644517774	0.85089428517425	-0.1087500206	1	-0.05724927825	1	0.0017644452856	0.962234208423106	0.051382171134	0.690349279225951	-0.00433416688	1	Not Enriched	Genome	43808
gwl	greatwall	No	NA	1	-0.0118760621113151	-0.0924875604613788	-0.104363622572694	0.04648282769	0.802224415052836	0.0281947364	0.960786150599749	0.16593211376	0.477607544597824	0.1282847092665	0.517684700421804	0.053785089494	0.685816848755894	0.12875201274	0.155029741365531	Ovary	Genome	45969
GXIVsPLA2	GXIVsPLA2	No	NA	1	0.0764292887964612	0.197259436664731	0.273688725461192	-0.26475126806	1	-0.6209021741	1	-0.25787985312	1	-0.1956518758823	1	-0.07346455163	1	-0.30030363934	1	Not Enriched	Genome	39734
Gyc88E	Guanylyl cyclase at 88E	No	NA	1	-0.1256660300929	-0.0470433083635373	-0.172709338456437	0.03980063791	0.794985843665756	0.9998527074	0.0497021562496437	0.09343726706	0.711462505157192	0.0374254221439	0.777989077475503	0.010662562793	NA	0.32691256449	0.119130551851142	Head, Male Head, Female Head	Genome	41825
Gycbeta100B	Guanylyl cyclase beta-subunit at 100B	No	NA	1	-0.0958767831367313	-0.194783029424313	-0.290659812561045	0.19181069061	0.379652243197603	0.3629451861	0.263747670769736	0.77717568921	0.010614804670887	0.482273354659	0.0743289017153993	0.120875710681	0.36366854976929	0.55904772514	3.76568468655307e-05	Head, Male Head, Female Head, CNS, Pharate CNS	Genome	43682
Gyf	Gigyf	No	NA	1	-0.180583885281855	0.0603475906412603	-0.120236294640595	0.298154785	0.202915684299835	0.3731584312	0.252186046856477	0.30570238461	0.247765351976339	-0.0093125826849	0.993654903184794	0.127076379663	0.357348279178852	0.33929933312	0.00805969675120211	Not Enriched	Genome	43842
Gypsy1_I_DM		No	NA	1	-0.135141748318845	0.0232444418668722	-0.111897306451973	0.4005511622	0.107445328451617	0.6466208873	0.0512582338473142	0.34838144697	0.186418481559983	0.2799653512797	0.204525285046086	0.141496295267	0.321194521229627	0.53272287916	1.60788088088243e-05	NA	Repbase, Transposon, LTR Retrotransposon	NA
Gypsy1_LTR_DM		No	NA	1	0.124868454086144	-0.161002053846325	-0.0361335997601812	0.23955112371	0.283360092443995	0.2470397532	0.486470379190312	1.20700291249	0.00103173166294943	0.8723376394066	0.0128260316908264	0.203705143867	0.164509445516547	0.85327647643	6.89038713050403e-07	NA	Repbase, Transposon, LTR Retrotransposon, Redundant	NA
GYPSY10_I		No	NA	1	-0.00785963766189024	-0.224702797582811	-0.232562435244702	0.47357110477	0.0767430128944736	0.7496840621	0.0327049449522555	0.34658735007	0.20144654158612	0.211818653587	0.302106554987779	0.384350591438	0.112046890700351	0.6276998072	3.18599775082467e-06	NA	Repbase, Transposon, LTR Retrotransposon, Somatic	NA
GYPSY10_LTR		No	NA	1	-0.233730798100099	-0.0627694906127698	-0.296500288712869	0.01926294333	0.888234239892749	1.1191549718	0.0165881597030097	0.65056035983	0.055617070230827	0.1215950570567	0.506283445262852	0.060584080248	NA	0.53510403831	0.00321261651268867	NA	Repbase, Transposon, LTR Retrotransposon, Redundant, Somatic	NA
GYPSY11_I		No	NA	1	-0.152886225980243	-0.115653688083798	-0.268539914064041	0.23562222565	0.19873735594154	0.2867217262	0.235117995261954	0.25978600515	0.178817704228329	0.1850678952247	0.316900816986062	0.178215116274	0.28058889456296	0.29232762534	0.000139012668869667	NA	Repbase, Transposon, LTR Retrotransposon	NA
GYPSY12_I		No	NA	1	-0.0342963541618747	0.201136382987062	0.166840028825188	0.12451039449	0.49280269510003	0.3009320618	0.38569283151546	0.0945558906	0.744094069270898	0.0135543828002	0.9132693541699	0.073917780943	0.382324808109027	0.34890483156	0.0649533202353702	NA	Repbase, Transposon, LTR Retrotransposon, Germline	NA
GYPSY12_LTR		No	NA	1	-0.156433504003793	0.0642257305210954	-0.0922077734826978	-0.07115914493	1	0.0633737873	0.790980526371918	-0.11234990186	1	-0.129503962934	1	-0.077646699948	1	-0.09557411699	1	NA	Repbase, Transposon, LTR Retrotransposon, Redundant, Germline	NA
GYPSY12A_LTR		No	NA	1	-0.0232231168320609	0.00377915507985441	-0.0194439617522064	0.24815583749	0.166438196413384	0.1200123045	0.635939779265444	0.17379045406	0.331175160942559	0.2001401403973	0.248970990658476	0.11035804076	0.463697430268533	0.21735833093	0.00280585642471936	NA	Repbase, Transposon, LTR Retrotransposon, Redundant	NA
GYPSY2_I		No	NA	1	-0.242488402430387	0.121432128060742	-0.121056274369646	0.31526427536	0.152307057940316	0.6942812533	0.0158287110844625	0.65674811678	0.0058136518518979	0.3272708260312	0.129696314962396	0.451278484982	0.0687919848161268	0.59968116027	1.09613242936854e-08	NA	Repbase, Transposon, LTR Retrotransposon, Germline, Somatic, Both	NA
GYPSY2_LTR		No	NA	1	0.0765770531535359	0.34434410774697	0.420921160900506	0.2879559295	0.213295622800387	0.0748476222	0.870224270838217	0.70455386646	0.0433046731398236	0.6656268425623	0.0454550190800161	0.0018259275	0.893432954527614	0.54785764413	0.0030059649516484	NA	Repbase, Transposon, LTR Retrotransposon, Redundant, Germline, Somatic, Both	NA
Gypsy20S_I		No	NA	1	-0.422988953208223	-0.353495667721519	-0.776484620929743	1.20732687367	0.0103086325450675	1.7361865221	0.00192886353452646	1.29231291626	0.00345825201909469	2.1286489016094	2.04368897447627e-05	0.738310478935	0.0681396282217949	1.71275799671	7.13153075123895e-15	NA	Repbase, Transposon, LTR Retrotransposon	NA
GYPSY4_I		No	NA	1	-0.24581069768305	-0.25654544060378	-0.50235613828683	0.52880706431	0.0112848551744839	0.8835906172	0.000517239987489823	0.60816734161	0.00232868159673738	0.5471723312893	0.00771909602405501	0.565683608902	0.0157965184448051	0.68400946542	4.28095861568173e-15	NA	Repbase, Transposon, LTR Retrotransposon, Germline, Somatic, Both	NA
GYPSY5_I		No	NA	1	-0.512616771954973	-0.151092398638561	-0.663709170593534	0.81786248564	0.000923906271118099	1.0268298098	0.000211934384690005	0.8684062904	0.000107491261210859	0.4103051933195	0.051827134233797	0.368778130597	0.104657171457068	0.7851338391	1.36532147047587e-13	NA	Repbase, Transposon, LTR Retrotransposon, Somatic	NA
GYPSY5_LTR		No	NA	1	-0.846895299057907	-0.626538857349336	-1.47343415640724	1.13311841145	0.0176954471670601	1.3976444475	0.00759097962037606	2.07888455419	6.61735096747391e-06	1.2007686542842	0.00601400450406429	0.139659306101	0.127045385548949	1.65089749034	7.09339478341128e-14	NA	Repbase, Transposon, LTR Retrotransposon, Redundant, Somatic	NA
GYPSY6_I		No	NA	1	-0.370946957898418	-0.0745514890745534	-0.445498446972971	0.57570588176	0.046421958025584	0.8887999094	0.0147961290449379	1.02361570949	0.00113149482226758	0.4945032983987	0.0622656765968553	0.680544798531	0.0413567009390133	0.91490515497	3.58629074622753e-11	NA	Repbase, Transposon, LTR Retrotransposon, Germline, Somatic, Both	NA
